0;;;;;;;;;;;
0;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
0;;0;;BHR;;;BHR;;2020-03-22 16:13:00;;
0;;0;;EGY;;;EGY;;2020-03-22 23:43:00;;
0;;0;;EST;;;EST;;2020-03-22 16:13:00;;
0;;0;;CHN;CHN;;CHN;;2020-03-22 00:13:00;;
0;;0;HKG;CHN;CHN;;CHN;;2020-03-22 09:43:00;;
0;;0;;CHN;CHN;;CHN;;2020-03-22 02:13:00;;
0;;0;;USA;USA;;USA;;2020-03-22 22:43:00;;
0;;0;;AUS;AUS;;AUS;;2020-03-22 14:13:00;;
0;;0;;ZAF;;;ZAF;;2020-03-22 23:13:00;;
0;;0;;CAN;CAN;;CAN;;2020-03-22 23:43:00;;
0;;0;;CHN;CHN;;CHN;;2020-03-20 00:43:00;;
0;;0;;HRV;;;HRV;;2020-03-22 16:43:00;;
0;;0;;MEX;;;MEX;;2020-03-22 11:13:00;;
0;;0;;CHN;CHN;;CHN;;2020-03-21 01:43:00;;
0;;0;;LBN;;;LBN;;2020-03-22 16:13:00;;
0;;0;;PAN;;;PAN;;2020-03-22 01:43:00;;
0;;0;;USA;USA;;USA;;2020-03-22 15:13:00;;
0;;0;;IRQ;;;IRQ;;2020-03-22 16:43:00;;
0;;0;;COL;;;COL;;2020-03-22 16:43:00;;
0;;0;;ARG;;;ARG;;2020-03-22 15:13:00;;
0;;0;;USA;USA;;USA;;2020-03-22 15:13:00;;
0;;0;;SRB;;;SRB;;2020-03-22 23:13:00;;
0;;0;;AUS;AUS;;AUS;;2020-03-21 13:13:00;;
0;;0;;USA;USA;;USA;;2020-03-22 22:43:00;;
0;;0;;CAN;CAN;;CAN;;2020-03-22 23:43:00;;
0;;0;;USA;USA;;USA;;2020-03-22 17:43:00;;
0;;0;;DOM;;;DOM;;2020-03-22 16:43:00;;
0;;0;;DZA;;;DZA;;2020-03-22 16:43:00;;
0;;0;;USA;USA;;USA;;2020-03-22 20:43:00;;
0;;0;;USA;USA;;USA;;2020-03-22 22:43:00;;
0;;0;;ARM;;;ARM;;2020-03-22 23:43:00;;
0;;0;;USA;USA;;USA;;2020-03-22 19:43:00;;
0;;0;;KWT;;;KWT;;2020-03-22 15:13:00;;
0;;0;;BGR;;;BGR;;2020-03-22 23:43:00;;
0;;0;;SVK;;;SVK;;2020-03-22 23:13:00;;
0;;0;;USA;USA;;USA;;2020-03-22 22:43:00;;
0;;0;;CHN;CHN;;CHN;;2020-03-16 23:53:00;;
0;;0;;TWN;;;TWN;;2020-03-22 08:13:00;;
0;;0;;USA;USA;;USA;;2020-03-22 18:13:00;;
0;;0;;CHN;CHN;;CHN;;2020-03-16 14:38:00;;
0;;0;;USA;USA;;USA;;2020-03-22 19:43:00;;
0;;0;;USA;USA;;USA;;2020-03-22 20:43:00;;
0;;0;;SMR;;;SMR;;2020-03-22 11:13:00;;
0;;0;;ARE;;;ARE;;2020-03-21 17:43:00;;
0;;0;;USA;USA;;USA;;2020-03-22 19:43:00;;
0;;0;;CHN;CHN;;CHN;;2020-03-18 01:53:00;;
0;;0;;LVA;;;LVA;;2020-03-22 15:13:00;;
0;;0;;USA;USA;;USA;;2020-03-22 18:13:00;;
0;;0;;CHN;CHN;;CHN;;2020-03-19 23:43:00;;
0;;0;;CHN;CHN;;CHN;;2020-03-22 14:13:00;;
0;;0;;URY;;;URY;;2020-03-22 11:13:00;;
0;;0;;CRI;;;CRI;;2020-03-22 23:43:00;;
0;;0;;CHN;CHN;;CHN;;2020-03-13 11:09:00;;
0;;0;;HUN;;;HUN;;2020-03-22 23:13:00;;
0;;0;;LTU;;;LTU;;2020-03-22 15:13:00;;
0;;0;;BIH;;;BIH;;2020-03-22 23:43:00;;
0;;0;;CHN;CHN;;CHN;;2020-03-22 06:43:00;;
0;;0;;AUS;AUS;;AUS;;2020-03-22 14:13:00;;
0;;0;FRO;DNK;;;FRO;;2020-03-22 15:13:00;;
0;;0;;MAR;;;MAR;;2020-03-22 23:13:00;;
0;;0;;MKD;;;MKD;;2020-03-22 23:13:00;;
0;;0;;AND;;;AND;;2020-03-22 14:43:00;;
0;;0;;VNM;;;VNM;;2020-03-22 16:43:00;;
0;;0;;JOR;;;JOR;;2020-03-22 23:13:00;;
0;;0;;USA;USA;;USA;;2020-03-22 22:43:00;;
0;;0;;AUS;AUS;;AUS;;2020-03-22 14:13:00;;
0;;0;;USA;USA;;USA;;2020-03-22 20:43:00;;
0;;0;;USA;USA;;USA;;2020-03-22 18:13:00;;
0;;0;;CYP;;;CYP;;2020-03-22 16:43:00;;
0;;0;;MDA;;;MDA;;2020-03-22 16:43:00;;
0;;0;;CHN;CHN;;CHN;;2020-03-16 00:22:00;;
0;;0;;MLT;;;MLT;;2020-03-22 14:43:00;;
0;;0;;USA;USA;;USA;;2020-03-22 19:43:00;;
0;;0;;ALB;;;ALB;;2020-03-22 14:43:00;;
0;;0;;USA;USA;;USA;;2020-03-22 18:13:00;;
0;;0;;BRN;;;BRN;;2020-03-22 16:43:00;;
0;;0;;KHM;;;KHM;;2020-03-22 16:43:00;;
0;;0;;USA;USA;;USA;;2020-03-22 19:43:00;;
0;;0;;LKA;;;LKA;;2020-03-22 14:43:00;;
0;;0;;BLR;;;BLR;;2020-03-21 20:43:00;;
0;;0;;CHN;CHN;;CHN;;2020-03-11 02:18:00;;
0;;0;;BFA;;;BFA;;2020-03-22 14:43:00;;
0;;0;;CHN;CHN;;CHN;;2020-03-19 01:03:00;;
0;;0;;CHN;CHN;;CHN;;2020-03-16 14:38:00;;
0;;0;;TUN;;;TUN;;2020-03-22 22:43:00;;
0;;0;;UKR;;;UKR;;2020-03-22 22:43:00;;
0;;0;;VEN;;;VEN;;2020-03-22 01:43:00;;
0;;0;;SEN;;;SEN;;2020-03-22 23:13:00;;
0;;0;;USA;USA;;USA;;2020-03-22 18:13:00;;
0;;0;;NZL;;;NZL;;2020-03-22 11:13:00;;
0;;0;;AZE;;;AZE;;2020-03-22 14:43:00;;
0;;0;;USA;USA;;USA;;2020-03-22 03:13:00;;
0;;0;;USA;USA;;USA;;2020-03-22 22:43:00;;
0;;0;;KAZ;;;KAZ;;2020-03-22 23:13:00;;
0;;0;;USA;USA;;USA;;2020-03-22 03:13:00;;
0;;0;;GLP;;;GLP;;2020-03-22 02:13:00;;
0;;0;;OMN;;;OMN;;2020-03-22 23:13:00;;
0;;0;;GEO;;;GEO;;2020-03-22 11:13:00;;
0;;0;;CAN;CAN;;CAN;;2020-03-22 23:43:00;;
0;;0;;USA;USA;;USA;;2020-03-22 20:13:00;;
0;;0;;USA;USA;;USA;;2020-03-22 20:13:00;;
0;;0;;TTO;;;TTO;;2020-03-22 14:43:00;;
0;;0;;USA;USA;;USA;;2020-03-20 19:43:00;;
0;;0;;USA;USA;;USA;;2020-03-22 03:13:00;;
0;;0;;REU;;;REU;;2020-03-22 11:13:00;;
0;;0;;USA;USA;;USA;;2020-03-22 18:13:00;;
0;;0;;UZB;;;UZB;;2020-03-21 21:13:00;;
0;;0;;USA;USA;;USA;;2020-03-22 03:13:00;;
0;;0;;AFG;;;AFG;;2020-03-22 23:43:00;;
0;;0;;CMR;;;CMR;;2020-03-22 11:43:00;;
0;;0;;LIE;;;LIE;;2020-03-21 12:43:00;;
0;;0;;MTQ;;;MTQ;;2020-03-22 02:13:00;;
0;;0;;CUB;;;CUB;;2020-03-22 23:43:00;;
0;;0;;GBR;GBR;;GBR;;2020-03-21 21:13:00;;
0;;0;;USA;USA;;USA;;2020-03-22 20:13:00;;
0;;0;;COD;;;COD;;2020-03-22 16:43:00;;
0;;0;;NGA;;;NGA;;2020-03-22 23:13:00;;
0;;0;;USA;USA;;USA;;2020-03-22 15:14:00;;
0;;0;;CAN;CAN;;CAN;;2020-03-22 23:43:00;;
0;;0;;USA;USA;;USA;;2020-03-21 23:13:00;;
0;;0;;BGD;;;BGD;;2020-03-22 14:43:00;;
0;;0;GUM;USA;;;GUM;;2020-03-22 18:13:00;;
0;;0;;HND;;;HND;;2020-03-22 11:43:00;;
0;;0;;BOL;;;BOL;;2020-03-22 15:13:00;;
0;;0;;GHA;;;GHA;;2020-03-22 23:43:00;;
