#;ID;Country;Region
;;;
0;;;
0;;;
0;;;
0;;;
0;;;
1;ASM;;
0;;;
0;;;
2;AIA;;
3;ATG;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
4;BHS;;
0;;;
0;;;
5;BRB;;
0;;;
0;;;
0;;;
0;;;
6;BMU;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
7;VGB;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
8;CAN;;
0;;;
0;;;
9;CYM;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
10;DMA;;
11;DOM;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
12;GRD;;
0;;;
13;GUM;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
14;JAM;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
15;MSR;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
16;MNP;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
17;PRI;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
18;KNA;;
19;LCA;;
0;;;
0;;;
20;VCT;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
21;SXM;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
22;TTO;;
0;;;
0;;;
0;;;
0;;;
23;TCA;;
0;;;
0;;;
0;;;
0;;;
0;;;
24;USA;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
25;VIR;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
0;;;
