Last Update;Continent;Region;ICC;ID;Country;ID;;Province;ID;District;ZIP;Area;Population;"Cases 
/
100.000";Confirmed;Deaths;Recovered;OpenStreetMap;Lat.;Long.;#
2020-03-17 19:52;Europe;Western Europe;49;DEU;Germany;SN;;Sachsen;;;;;4.065.743;4,48;182;0;;https://www.openstreetmap.org/#map=8/49,2472/6,9828&layers=T;49,2472;6,9828;
2020-03-17 19:52;Europe;Western Europe;49;DEU;Germany;ST;;Sachsen-Anhalt;;;;;2.290.034;2,53;58;0;;https://www.openstreetmap.org/#map=8/51,0493286/13,7381437&layers=T;51,0493286;13,7381437;
2020-03-17 19:52;Europe;Western Europe;49;DEU;Germany;SH;;Schleswig-Holstein;;;;;2.838.231;4,47;127;0;;https://www.openstreetmap.org/#map=8/52,1315889/11,6399609&layers=T;52,1315889;11,6399609;
2020-03-17 19:52;Europe;Western Europe;49;DEU;Germany;TH;;Thüringen;;;;;2.192.320;2,33;51;0;;https://www.openstreetmap.org/#map=8/50,9777974/11,0287364&layers=T;50,9777974;11,0287364;
;;;;;;;;;;;;;;0,00;;;;;;;
2020-03-17 11:53;Asia;Eastern Asia;86;CHN;China;鄂;;Hubei;;;;;59.170.000;114,58;67.799;3.111;56.003;https://www.openstreetmap.org/#map=5/30.9756/112.2707&layers=T;30.9756;112.2707;1
2020-03-17 18:33;Europe;Southern Europe;39;ITA;Italy;;;;;;;;60.247.214;52,29;31.506;2.503;2.941;https://www.openstreetmap.org/#map=5/41.8719/12.5674&layers=T;41.8719;12.5674;2
2020-03-17 15:13;Asia;Southern Asia;98;IRN;Iran;;;;;;;;83.241.033;19,42;16.169;988;5.389;https://www.openstreetmap.org/#map=5/32.4279/53.6880&layers=T;32.4279;53.6880;3
2020-03-17 20:53;Europe;Southern Europe;34;ESP;Spain;;;;;;;;47.100.396;24,94;11.748;533;1.028;https://www.openstreetmap.org/#map=5/40.4637/-3.7492&layers=T;40.4637;-3.7492;4
;0;0;;;;;;;;;;;;0,00;0;0;0;https://www.openstreetmap.org/#map=5/51.1657/10.4515&layers=T;51.1657;10.4515;5
2020-03-17 10:33;Asia;Eastern Asia;82;KOR;South Korea;;;;;;;;51.780.579;16,07;8.320;81;1.407;https://www.openstreetmap.org/#map=5/35.9078/127.7669&layers=T;35.9078;127.7669;6
2020-03-17 19:13;Europe;Western Europe;33;FRA;France;;X;;;;;;67.064.000;11,41;7.652;148;12;https://www.openstreetmap.org/#map=5/46.2276/2.2137&layers=T;46.2276;2.2137;7
2020-03-17 16:33;Europe;Western Europe;41;CHE;Switzerland;;;;;;;;8.586.550;31,44;2.700;27;4;https://www.openstreetmap.org/#map=5/46.8182/8.2275&layers=T;46.8182;8.2275;8
2020-03-17 15:13;Europe;Northern Europe;44;GBR;United Kingdom;;X;;;;;;66.435.600;2,94;1.950;55;52;https://www.openstreetmap.org/#map=5/55.3781/-3.4360&layers=T;55.3781;-3.4360;9
2020-03-17 22:53;Americas;Northern America;1;USA;United States;NY;;New York;;;;;19.378.102;8,80;1.706;13;0;https://www.openstreetmap.org/#map=5/42.1657/-74.9481&layers=T;42.1657;-74.9481;10
2020-03-17 15:13;Europe;Western Europe;31;NLD;Netherlands;;X;;;;;;17.439.481;9,78;1.705;43;2;https://www.openstreetmap.org/#map=5/52.1326/5.2913&layers=T;52.1326;5.2913;11
2020-03-17 19:53;Europe;Northern Europe;47;NOR;Norway;;;;;;;;5.367.580;27,26;1.463;3;1;https://www.openstreetmap.org/#map=5/60.4720/8.4689&layers=T;60.4720;8.4689;12
2020-03-17 01:53;Asia;Eastern Asia;86;CHN;China;粤;;Guangdong;;;;;113.460.000;1,20;1.364;8;1.307;https://www.openstreetmap.org/#map=5/23.3417/113.4244&layers=T;23.3417;113.4244;13
2020-03-17 15:33;Europe;Western Europe;43;AUT;Austria;;;;;;;;8.902.600;14,96;1.332;3;1;https://www.openstreetmap.org/#map=5/47.5162/14.5501&layers=T;47.5162;14.5501;14
2020-03-14 09:53;Asia;Eastern Asia;86;CHN;China;豫;;Henan;;;;;96.050.000;1,33;1.273;22;1.250;https://www.openstreetmap.org/#map=5/33.8820/113.6140&layers=T;33.8820;113.6140;15
2020-03-17 15:33;Europe;Western Europe;32;BEL;Belgium;;;;;;;;11.524.454;10,79;1.243;10;1;https://www.openstreetmap.org/#map=5/50.5039/4.4699&layers=T;50.5039;4.4699;16
2020-03-17 02:13;Asia;Eastern Asia;86;CHN;China;浙;;Zhejiang;;;;;57.370.000;2,15;1.232;1;1.216;https://www.openstreetmap.org/#map=5/29.1832/120.0934&layers=T;29.1832;120.0934;17
2020-03-17 15:33;Europe;Northern Europe;46;SWE;Sweden;;;;;;;;10.327.589;11,52;1.190;7;1;https://www.openstreetmap.org/#map=5/60.1282/18.6435&layers=T;60.1282;18.6435;18
2020-03-17 23:33;Americas;Northern America;1;USA;United States;WA;;Washington;;;;;6.724.540;16,00;1.076;55;1;https://www.openstreetmap.org/#map=5/47.4009/-121.4905&layers=T;47.4009;-121.4905;19
2020-03-14 08:33;Asia;Eastern Asia;86;CHN;China;湘;;Hunan;;;;;68.990.000;1,48;1.018;4;1.014;https://www.openstreetmap.org/#map=5/27.6104/111.7088&layers=T;27.6104;111.7088;20
2020-03-11 02:18;Asia;Eastern Asia;86;CHN;China;皖;;Anhui;;;;;63.240.000;1,57;990;6;984;https://www.openstreetmap.org/#map=5/31.8257/117.2264&layers=T;31.8257;117.2264;21
2020-03-17 16:33;Europe;Northern Europe;45;DNK;Denmark;;X;;;;;;5.822.763;16,78;977;4;1;https://www.openstreetmap.org/#map=5/56.2639/9.5018&layers=T;56.2639;9.5018;22
2020-03-12 02:13;Asia;Eastern Asia;86;CHN;China;赣;;Jiangxi;;;;;46.480.000;2,01;935;1;934;https://www.openstreetmap.org/#map=5/27.6140/115.7221&layers=T;27.6140;115.7221;23
2020-03-17 16:53;Asia;Eastern Asia;81;JPN;Japan;;;;;;;;126.010.000;0,70;878;29;144;https://www.openstreetmap.org/#map=5/36.2048/138.2529&layers=T;36.2048;138.2529;24
2020-03-17 00:33;Asia;Eastern Asia;86;CHN;China;鲁;;Shandong;;;;;100.470.000;0,76;761;7;746;https://www.openstreetmap.org/#map=5/36.3427/118.1498&layers=T;36.3427;118.1498;25
2020-03-17 22:53;Americas;Northern America;1;USA;United States;CA;;California;;;;;37.253.956;1,87;698;12;6;https://www.openstreetmap.org/#map=5/36.1162/-119.6816&layers=T;36.1162;-119.6816;26
2020-03-13 14:13;In;Between;5;IC;International Conveyance;1;;Diamond Princess;;;;;3.700;19 %;696;7;325;https://www.openstreetmap.org/#map=5/35.4498/139.6649&layers=T;35.4498;139.6649;27
2020-03-17 15:33;Asia;South-eastern Asia;60;MYS;Malaysia;;;;;;;;32.704.760;2,06;673;2;49;https://www.openstreetmap.org/#map=5/4.2105/101.9758&layers=T;4.2105;101.9758;28
2020-03-15 01:53;Asia;Eastern Asia;86;CHN;China;苏;;Jiangsu;;;;;80.510.000;0,78;631;0;631;https://www.openstreetmap.org/#map=5/32.9711/119.4550&layers=T;32.9711;119.4550;29
2020-03-15 03:53;Asia;Eastern Asia;86;CHN;China;渝;;Chongqing;;;;;31.020.000;1,86;576;6;570;https://www.openstreetmap.org/#map=5/30.0572/107.8740&layers=T;30.0572;107.8740;30
2020-03-17 08:33;Asia;Eastern Asia;86;CHN;China;川;;Sichuan;;;;;83.410.000;0,65;540;3;520;https://www.openstreetmap.org/#map=5/30.6171/102.7103&layers=T;30.6171;102.7103;31
2020-03-17 01:33;Asia;Eastern Asia;86;CHN;China;黑;;Heilongjiang;;;;;37.730.000;1,28;482;13;456;https://www.openstreetmap.org/#map=5/47.8620/127.7615&layers=T;47.8620;127.7615;32
2020-03-17 10:53;Asia;Eastern Asia;86;CHN;China;京;;Beijing;;;;;21.540.000;2,12;456;8;369;https://www.openstreetmap.org/#map=5/40.1824/116.4142&layers=T;40.1824;116.4142;33
2020-03-17 15:33;Europe;Southern Europe;351;PRT;Portugal;;;;;;;;10.276.617;4,36;448;1;3;https://www.openstreetmap.org/#map=5/39.3999/-8.2245&layers=T;39.3999;-8.2245;34
2020-03-16 15:13;Asia;Western Asia;974;QAT;Qatar;;;;;;;;2.747.282;15,98;439;0;4;https://www.openstreetmap.org/#map=5/25.3548/51.1839&layers=T;25.3548;51.1839;35
2020-03-17 15:33;Europe;Eastern Europe;420;CZE;Czechia;;;;;;;;10.681.161;3,71;396;0;3;https://www.openstreetmap.org/#map=5/49.8175/15.4730&layers=T;49.8175;15.4730;36
2020-03-17 16:33;Europe;Southern Europe;30;GRC;Greece;;;;;;;;10.724.599;3,61;387;5;8;https://www.openstreetmap.org/#map=5/39.0742/21.8243&layers=T;39.0742;21.8243;37
2020-03-17 02:13;Asia;Eastern Asia;86;CHN;China;沪;;Shanghai;;;;;24.240.000;1,48;358;3;325;https://www.openstreetmap.org/#map=5/31.2020/121.4491&layers=T;31.2020;121.4491;38
2020-03-17 20:53;Asia;Western Asia;972;ISR;Israel;;;;;;;;9.166.000;3,68;337;0;11;https://www.openstreetmap.org/#map=5/31.0461/34.8516&layers=T;31.0461;34.8516;39
2020-03-17 15:33;Americas;South America;55;BRA;Brazil;;;;;;;;211.191.084;0,15;321;1;2;https://www.openstreetmap.org/#map=5/-14.2350/-51.9253&layers=T;-14.2350;-51.9253;40
2020-03-17 12:33;Europe;Northern Europe;358;FIN;Finland;;;;;;;;5.527.573;5,81;321;0;10;https://www.openstreetmap.org/#map=5/61.9241/25.7482&layers=T;61.9241;25.7482;41
2020-03-13 11:09;Asia;Eastern Asia;86;CHN;China;冀;;Hebei;;;;;75.560.000;0,42;318;6;310;https://www.openstreetmap.org/#map=5/38.0428/114.5149&layers=T;38.0428;114.5149;42
2020-03-11 02:18;Asia;Eastern Asia;86;CHN;China;闽;;Fujian;;;;;39.410.000;0,75;296;1;295;https://www.openstreetmap.org/#map=5/26.0789/117.9874&layers=T;26.0789;117.9874;43
2020-03-17 16:53;Europe;Southern Europe;386;SVN;Slovenia;;;;;;;;2.094.060;13,13;275;1;0;https://www.openstreetmap.org/#map=5/46.1512/14.9955&layers=T;46.1512;14.9955;44
2020-03-17 20:13;Americas;Northern America;1;USA;United States;NJ;;New Jersey;;;;;8.791.894;3,04;267;3;1;https://www.openstreetmap.org/#map=5/40.2989/-74.5210&layers=T;40.2989;-74.5210;45
2020-03-17 15:33;Asia;South-eastern Asia;65;SGP;Singapore;;;;;;;;5.703.600;4,66;266;0;114;https://www.openstreetmap.org/#map=5/1.3521/103.8198&layers=T;1.3521;103.8198;46
2020-03-17 00:33;Asia;Eastern Asia;86;CHN;China;桂;;Guangxi;;;;;49.260.000;0,51;253;2;248;https://www.openstreetmap.org/#map=5/23.8298/108.7881&layers=T;23.8298;108.7881;47
2020-03-17 10:53;Asia;Eastern Asia;86;CHN;China;陕;;Shaanxi;;;;;38.640.000;0,64;246;3;236;https://www.openstreetmap.org/#map=5/35.1917/108.8701&layers=T;35.1917;108.8701;48
2020-03-17 20:53;Europe;Eastern Europe;48;POL;Poland;;;;;;;;38.386.000;0,62;238;5;13;https://www.openstreetmap.org/#map=5/51.9194/19.1451&layers=T;51.9194;19.1451;49
2020-03-17 15:33;Asia;Southern Asia;92;PAK;Pakistan;;;;;;;;208.203.777;0,11;236;0;2;https://www.openstreetmap.org/#map=5/30.3753/69.3451&layers=T;30.3753;69.3451;50
2020-03-17 03:13;Asia;Western Asia;973;BHR;Bahrain;;;;;;;;1.543.300;14,77;228;1;81;https://www.openstreetmap.org/#map=5/26.0667/50.5577&layers=T;26.0667;50.5577;51
2020-03-17 10:33;Europe;Northern Europe;372;EST;Estonia;;;;;;;;1.328.360;16,94;225;0;1;https://www.openstreetmap.org/#map=5/58.5953/25.0136&layers=T;58.5953;25.0136;52
2020-03-17 02:53;Europe;Northern Europe;353;IRL;Ireland;;;;;;;;4.921.500;4,53;223;2;5;https://www.openstreetmap.org/#map=5/53.1424/-7.6921&layers=T;53.1424;-7.6921;53
2020-03-17 15:33;Europe;Northern Europe;354;ISL;Iceland;;;;;;;;364.260;60,40;220;1;0;https://www.openstreetmap.org/#map=5/64.9631/-19.0208&layers=T;64.9631;-19.0208;54
2020-03-17 22:53;Americas;Northern America;1;USA;United States;MA;;Massachusetts;;;;;6.547.629;3,33;218;0;1;https://www.openstreetmap.org/#map=5/42.2302/-71.5301&layers=T;42.2302;-71.5301;55
2020-03-17 23:33;Americas;Northern America;1;USA;United States;FL;;Florida;;;;;18.801.310;1,15;216;6;0;https://www.openstreetmap.org/#map=5/27.7663/-81.6868&layers=T;27.7663;-81.6868;56
2020-03-17 12:33;Oceania;Oceania;61;AUS;Australia;NSW;;New South Wales;;;;;8.089.526;2,60;210;4;4;https://www.openstreetmap.org/#map=5/-33.8688/151.2093&layers=T;-33.8688;151.2093;57
2020-03-17 15:33;Americas;South America;56;CHL;Chile;;;;;;;;19.107.216;1,05;201;0;0;https://www.openstreetmap.org/#map=5/-35.6751/-71.5430&layers=T;-35.6751;-71.5430;58
2020-03-17 18:13;Africa;Northern Africa;20;EGY;Egypt;;;;;;;;100.072.195;0,20;196;4;32;https://www.openstreetmap.org/#map=5/26.8206/30.8025&layers=T;26.8206;30.8025;59
2020-03-17 22:53;Americas;Northern America;1;USA;United States;LA;;Louisiana;;;;;4.533.372;4,32;196;4;0;https://www.openstreetmap.org/#map=5/31.1695/-91.8678&layers=T;31.1695;-91.8678;60
2020-03-17 10:33;Asia;South-eastern Asia;63;PHL;Philippines;;;;;;;;108.341.299;0,17;187;12;5;https://www.openstreetmap.org/#map=5/12.8797/121.7740&layers=T;12.8797;121.7740;61
2020-03-17 16:53;Americas;Northern America;1;CAN;Canada;ON;;Ontario;;;;;14.659.616;1,26;185;1;5;https://www.openstreetmap.org/#map=5/51.2538/-85.3232&layers=T;51.2538;-85.3232;62
2020-03-17 10:33;Europe;Eastern Europe;40;ROU;Romania;;;;;;;;19.405.156;0,95;184;0;16;https://www.openstreetmap.org/#map=5/45.9432/24.9668&layers=T;45.9432;24.9668;63
2020-03-17 10:33;Asia;South-eastern Asia;66;THA;Thailand;;;;;;;;66.475.817;0,27;177;1;41;https://www.openstreetmap.org/#map=5/15.8700/100.9925&layers=T;15.8700;100.9925;64
2020-03-16 23:53;Asia;Eastern Asia;86;CHN;China;云;;Yunnan;;;;;48.300.000;0,36;176;2;172;https://www.openstreetmap.org/#map=5/24.9740/101.4870&layers=T;24.9740;101.4870;65
2020-03-17 10:33;Asia;South-eastern Asia;62;IDN;Indonesia;;;;;;;;266.911.900;0,06;172;5;8;https://www.openstreetmap.org/#map=5/-0.7893/113.9213&layers=T;-0.7893;113.9213;66
2020-03-17 17:53;Asia;Western Asia;966;SAU;Saudi Arabia;;;;;;;;34.218.169;0,50;171;0;6;https://www.openstreetmap.org/#map=5/23.8859/45.0792&layers=T;23.8859;45.0792;67
2020-03-16 14:38;Asia;Eastern Asia;86;CHN;China;琼;;Hainan;;;;;9.340.000;1,80;168;6;161;https://www.openstreetmap.org/#map=5/19.1959/109.7453&layers=T;19.1959;109.7453;68
2020-03-17 10:13;Asia;Eastern Asia;86;CHN;China;港;;Hong Kong;;;;;7.450.000;2,17;162;4;88;https://www.openstreetmap.org/#map=5/22.3000/114.2000&layers=T;22.3000;114.2000;69
2020-03-17 22:53;Americas;Northern America;1;USA;United States;IL;;Illinois;;;;;12.830.632;1,25;161;1;2;https://www.openstreetmap.org/#map=5/40.3495/-88.9861&layers=T;40.3495;-88.9861;70
2020-03-17 22:53;Americas;Northern America;1;USA;United States;CO;;Colorado;;;;;5.029.196;3,18;160;2;0;https://www.openstreetmap.org/#map=5/39.0598/-105.3111&layers=T;39.0598;-105.3111;71
2020-03-17 15:33;Asia;Western Asia;964;IRQ;Iraq;;;;;;;;39.127.900;0,39;154;11;32;https://www.openstreetmap.org/#map=5/33.2232/43.6793&layers=T;33.2232;43.6793;72
2020-03-17 07:33;Asia;Eastern Asia;86;CHN;China;贵;;Guizhou;;;;;36.000.000;0,41;147;2;144;https://www.openstreetmap.org/#map=5/26.8154/106.8748&layers=T;26.8154;106.8748;73
2020-03-17 20:13;Americas;Northern America;1;USA;United States;GA;;Georgia;;;;;9.687.653;1,51;146;1;0;https://www.openstreetmap.org/#map=5/33.0406/-83.6431&layers=T;33.0406;-83.6431;74
2020-03-17 15:33;Asia;Southern Asia;91;IND;India;;;;;;;;1.359.238.350;0,01;142;3;14;https://www.openstreetmap.org/#map=5/20.5937/78.9629&layers=T;20.5937;78.9629;75
2020-03-17 15:33;Europe;Western Europe;352;LUX;Luxembourg;;;;;;;;613.894;22,81;140;1;0;https://www.openstreetmap.org/#map=5/49.8153/6.1296&layers=T;49.8153;6.1296;76
2020-03-15 18:20;Asia;Eastern Asia;86;CHN;China;津;;Tianjin;;;;;15.600.000;0,87;136;3;133;https://www.openstreetmap.org/#map=5/39.3054/117.3230&layers=T;39.3054;117.3230;77
2020-03-15 18:20;Asia;Eastern Asia;86;CHN;China;甘;;Gansu;;;;;26.370.000;0,50;133;2;91;https://www.openstreetmap.org/#map=5/36.0611/103.8343&layers=T;36.0611;103.8343;78
2020-03-13 11:09;Asia;Eastern Asia;86;CHN;China;晋;;Shanxi;;;;;37.180.000;0,36;133;0;133;https://www.openstreetmap.org/#map=5/37.5777/112.2922&layers=T;37.5777;112.2922;79
2020-03-17 10:53;Asia;Western Asia;965;KWT;Kuwait;;;;;;;;4.420.110;2,94;130;0;9;https://www.openstreetmap.org/#map=5/29.3117/47.4818&layers=T;29.3117;47.4818;80
2020-03-17 12:13;Asia;Eastern Asia;86;CHN;China;辽;;Liaoning;;;;;43.590.000;0,29;125;1;120;https://www.openstreetmap.org/#map=5/41.2956/122.6085&layers=T;41.2956;122.6085;81
2020-03-17 10:53;Asia;Western Asia;961;LBN;Lebanon;;;;;;;;6.855.713;1,75;120;3;3;https://www.openstreetmap.org/#map=5/33.8547/35.8623&layers=T;33.8547;35.8623;82
2020-03-17 15:53;Americas;South America;51;PER;Peru;;;;;;;;32.131.400;0,36;117;0;1;https://www.openstreetmap.org/#map=5/-9.1900/-75.0152&layers=T;-9.1900;-75.0152;83
2020-03-17 15:53;Europe;Eastern Europe;7;RUS;Russia;;;;;;;;146.780.720;0,08;114;0;8;https://www.openstreetmap.org/#map=5/61.5240/105.3188&layers=T;61.5240;105.3188;84
2020-03-17 23:13;Americas;Northern America;1;USA;United States;PA;;Pennsylvania;;;;;12.702.379;0,88;112;0;0;https://www.openstreetmap.org/#map=5/40.5908/-77.2098&layers=T;40.5908;-77.2098;85
2020-03-17 20:13;Americas;Northern America;1;USA;United States;TX;;Texas;;;;;25.145.561;0,44;110;1;0;https://www.openstreetmap.org/#map=5/31.0545/-97.5635&layers=T;31.0545;-97.5635;86
2020-03-16 01:33;Europe;Southern Europe;378;SMR;San Marino;;;;;;;;33.574;324,66;109;7;4;https://www.openstreetmap.org/#map=5/43.9424/12.4578&layers=T;43.9424;12.4578;87
2020-03-16 19:13;Americas;Northern America;1;CAN;Canada;BC;;British Columbia;;;;;5.105.576;2,02;103;4;4;https://www.openstreetmap.org/#map=5/53.7267/-127.6476&layers=T;53.7267;-127.6476;88
2020-03-16 00:22;Asia;Western Asia;971;ARE;United Arab Emirates;;;;;;;;9.770.529;1,00;98;0;23;https://www.openstreetmap.org/#map=5/23.4241/53.8478&layers=T;23.4241;53.8478;89
2020-03-17 12:53;Oceania;Oceania;61;AUS;Australia;VIC;;Victoria;;;;;6.594.804;1,43;94;0;8;https://www.openstreetmap.org/#map=5/-37.8136/144.9631&layers=T;-37.8136;144.9631;90
2020-03-16 00:22;Asia;Eastern Asia;86;CHN;China;吉;;Jilin;;;;;27.040.000;0,34;93;1;92;https://www.openstreetmap.org/#map=5/43.6661/126.1923&layers=T;43.6661;126.1923;91
2020-03-17 10:53;Americas;Central America;52;MEX;Mexico;;;;;;;;126.577.691;0,06;82;0;4;https://www.openstreetmap.org/#map=5/23.6345/-102.5528&layers=T;23.6345;-102.5528;92
2020-03-17 19:33;Asia;Western Asia;374;ARM;Armenia;;;;;;;;2.957.500;2,64;78;0;1;https://www.openstreetmap.org/#map=5/40.0691/45.0382&layers=T;40.0691;45.0382;93
2020-03-17 12:33;Oceania;Oceania;61;AUS;Australia;QLD;;Queensland;;;;;5.095.100;1,53;78;0;8;https://www.openstreetmap.org/#map=5/-28.0167/153.4000&layers=T;-28.0167;153.4000;94
2020-03-17 08:13;Asia;Eastern Asia;886;TWN;Taiwan;;;;;;;;23.604.265;0,33;77;1;22;https://www.openstreetmap.org/#map=5/23.7000/121.0000&layers=T;23.7000;121.0000;95
2020-03-11 02:18;Asia;Eastern Asia;86;CHN;China;新;;Xinjiang;;;;;24.870.000;0,31;76;3;73;https://www.openstreetmap.org/#map=5/41.1129/85.2401&layers=T;41.1129;85.2401;96
2020-03-16 14:38;Asia;Eastern Asia;86;CHN;China;蒙;;Inner Mongolia;;;;;25.340.000;0,30;75;1;73;https://www.openstreetmap.org/#map=5/44.0935/113.9448&layers=T;44.0935;113.9448;97
2020-03-16 14:38;Asia;Eastern Asia;86;CHN;China;宁;;Ningxia;;;;;6.880.000;1,09;75;0;75;https://www.openstreetmap.org/#map=5/37.2692/106.1655&layers=T;37.2692;106.1655;98
2020-03-17 03:13;Americas;Northern America;1;CAN;Canada;AB;;Alberta;;;;;4.395.586;1,68;74;0;0;https://www.openstreetmap.org/#map=5/53.9333/-116.5765&layers=T;53.9333;-116.5765;99
2020-03-17 19:33;Americas;Northern America;1;CAN;Canada;QC;;Quebec;;;;;8.522.800;0,87;74;0;0;https://www.openstreetmap.org/#map=5/52.9399/-73.5491&layers=T;52.9399;-73.5491;100
2020-03-17 23:13;Americas;Northern America;1;USA;United States;TN;;Tennessee;;;;;6.346.105;1,17;74;0;0;https://www.openstreetmap.org/#map=5/35.7478/-86.6923&layers=T;35.7478;-86.6923;101
2020-03-17 02:13;Europe;Eastern Europe;421;SVK;Slovakia;;;;;;;;5.456.362;1,32;72;0;0;https://www.openstreetmap.org/#map=5/48.6690/19.6990&layers=T;48.6690;19.6990;102
2020-03-17 20:13;Americas;Northern America;1;USA;United States;WI;;Wisconsin;;;;;5.686.986;1,27;72;0;1;https://www.openstreetmap.org/#map=5/44.2685/-89.6165&layers=T;44.2685;-89.6165;103
2020-03-17 10:53;Americas;Central America;507;PAN;Panama;;;;;;;;4.218.808;1,64;69;1;0;https://www.openstreetmap.org/#map=5/8.5380/-80.7821&layers=T;8.5380;-80.7821;104
2020-03-17 15:53;Americas;South America;54;ARG;Argentina;;;;;;;;44.938.712;0,15;68;2;3;https://www.openstreetmap.org/#map=5/-38.4161/-63.6167&layers=T;-38.4161;-63.6167;105
2020-03-17 23:13;Americas;Northern America;1;USA;United States;CT;;Connecticut;;;;;3.574.097;1,90;68;0;0;https://www.openstreetmap.org/#map=5/41.5978/-72.7554&layers=T;41.5978;-72.7554;106
2020-03-17 10:53;Europe;Eastern Europe;359;BGR;Bulgaria;;;;;;;;7.000.039;0,96;67;2;0;https://www.openstreetmap.org/#map=5/42.7339/25.4858&layers=T;42.7339;25.4858;107
2020-03-17 20:53;Americas;Northern America;1;USA;United States;OH;;Ohio;;;;;11.536.504;0,58;67;0;0;https://www.openstreetmap.org/#map=5/40.3888/-82.7649&layers=T;40.3888;-82.7649;108
2020-03-17 20:13;Americas;Northern America;1;USA;United States;VA;;Virginia;;;;;8.001.024;0,84;67;2;0;https://www.openstreetmap.org/#map=5/37.7693/-78.1700&layers=T;37.7693;-78.1700;109
2020-03-17 23:13;Americas;Northern America;1;USA;United States;OR;;Oregon;;;;;3.831.074;1,72;66;1;0;https://www.openstreetmap.org/#map=5/44.5720/-122.0709&layers=T;44.5720;-122.0709;110
2020-03-17 15:53;Asia;South-eastern Asia;84;VNM;Vietnam;;;;;;;;96.208.984;0,07;66;0;16;https://www.openstreetmap.org/#map=5/14.0583/108.2772&layers=T;14.0583;108.2772;111
2020-03-17 15:53;Americas;South America;57;COL;Colombia;;;;;;;;49.395.678;0,13;65;0;1;https://www.openstreetmap.org/#map=5/4.5709/-74.2973&layers=T;4.5709;-74.2973;112
2020-03-17 10:53;Europe;Southern Europe;385;HRV;Croatia;;;;;;;;4.076.246;1,59;65;0;4;https://www.openstreetmap.org/#map=5/45.1000/15.2000&layers=T;45.1000;15.2000;113
2020-03-17 11:13;Europe;Southern Europe;381;SRB;Serbia;;;;;;;;6.963.764;0,93;65;0;1;https://www.openstreetmap.org/#map=5/44.0165/21.0059&layers=T;44.0165;21.0059;114
2020-03-17 20:53;Americas;Northern America;1;USA;United States;MI;;Michigan;;;;;9.883.640;0,66;65;0;0;https://www.openstreetmap.org/#map=5/43.3266/-84.5361&layers=T;43.3266;-84.5361;115
