0;;;;;;;;;;;;;;
0;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
0;time_series_19-covid-Confirmed;1;;;;;;;;;;;;
0;;0;;USA;USA;;USA;;;;;;;
0;;0;;USA;USA;;USA;;;;;;;
0;;0;;BFA;;;BFA;;;;;;;
0;;0;;VAT;;;VAT;;;;;;;
0;;0;;MNG;;;MNG;;;;;;;
0;;0;;PAN;;;PAN;;;;;;;
0;;0;;USA;USA;;USA;;;;;;;
0;;0;;USA;USA;;USA;;;;;;;
0;;0;;USA;USA;;USA;;;;;;;
0;;0;;USA;USA;;USA;;;;;;;
0;;0;;USA;USA;;USA;;;;;;;
0;;0;;USA;USA;;USA;;;;;;;
0;;0;;USA;USA;;USA;;;;;;;
0;;0;;USA;USA;;USA;;;;;;;
0;;0;;USA;USA;;USA;;;;;;;
0;;0;;USA;USA;;USA;;;;;;;
0;;0;;USA;USA;;USA;;;;;;;
0;;0;;USA;USA;;USA;;;;;;;
0;;0;;USA;USA;;USA;;;;;;;
0;;0;;USA;USA;;USA;;;;;;;
0;;0;;USA;USA;;USA;;;;;;;
0;;0;;USA;USA;;USA;;;;;;;
0;;0;;USA;USA;;USA;;;;;;;
0;;0;;CHN;CHN;;CHN;;;;;;;
0;;0;;IRN;;;IRN;;;;;;;
0;;0;;KOR;;;KOR;;;;;;;
0;;0;FRA;FRA;;;FRA;;;;;;;
0;;0;;CHN;CHN;;CHN;;;;;;;
0;;0;;CHN;CHN;;CHN;;;;;;;
0;;0;;CHN;CHN;;CHN;;;;;;;
0;;0;;CHN;CHN;;CHN;;;;;;;
0;;0;;CHN;CHN;;CHN;;;;;;;
0;;0;;CHN;CHN;;CHN;;;;;;;
0;;0;;CHN;CHN;;CHN;;;;;;;
0;;0;;IC;IC;;IC;;;;;;;
0;;0;;CHN;CHN;;CHN;;;;;;;
0;;0;;CHN;CHN;;CHN;;;;;;;
0;;0;;CHN;CHN;;CHN;;;;;;;
0;;0;;CHN;CHN;;CHN;;;;;;;
0;;0;DNK;DNK;;;DNK;;;;;;;
0;;0;;CHN;CHN;;CHN;;;;;;;
0;;0;;CHN;CHN;;CHN;;;;;;;
0;;0;;CHN;CHN;;CHN;;;;;;;
0;;0;;CHN;CHN;;CHN;;;;;;;
0;;0;;CHN;CHN;;CHN;;;;;;;
0;;0;;CHN;CHN;;CHN;;;;;;;
0;;0;;CHN;CHN;;CHN;;;;;;;
0;;0;;CHN;CHN;;CHN;;;;;;;
0;;0;;CHN;CHN;;CHN;;;;;;;
0;;0;;CHN;CHN;;CHN;;;;;;;
0;;0;;CHN;CHN;;CHN;;;;;;;
0;;0;;CHN;CHN;;CHN;;;;;;;
0;;0;HKG;CHN;CHN;;CHN;;;;;;;
0;;0;;CHN;CHN;;CHN;;;;;;;
0;;0;;CHN;CHN;;CHN;;;;;;;
0;;0;;CZE;;;CZE;;;;;;;
0;;0;;CHN;CHN;;CHN;;;;;;;
0;;0;;CHN;CHN;;CHN;;;;;;;
0;;0;;CHN;CHN;;CHN;;;;;;;
0;;0;;TWN;;;TWN;;;;;;;
0;;0;;VNM;;;VNM;;;;;;;
0;;0;;RUS;;;RUS;;;;;;;
0;;0;;CHN;CHN;;CHN;;;;;;;
0;;0;;CHN;;;CHN;;;;;;;
0;;0;;MDA;;;MDA;;;;;;;
0;;0;;BOL;;;BOL;;;;;;;
0;;0;FRO;DNK;;;FRO;;;;;;;
0;;0;MAF;FRA;;;MAF;;;;;;;
0;;0;;HND;;;HND;;;;;;;
0;;0;;GBR;GBR;;GBR;;;;;;;
0;;0;;CAN;CAN;;CAN;;;;;;;
0;;0;;CHN;;;CHN;;;;;;;
0;;0;;COD;;;COD;;;;;;;
0;;0;;CIV;;;CIV;;;;;;;
0;;0;BLM;FRA;;;BLM;;;;;;;
0;;0;;JAM;;;JAM;;;;;;;
0;;0;;TUR;;;TUR;;;;;;;
0;;0;GIB;GBR;;;GIB;;;;;;;
0;;0;;USA;;;USA;;;;53035;;;
0;;0;;USA;;;USA;;;;06095;;;
0;;0;;USA;;;USA;;;;06087;;;
0;;0;;USA;;;USA;;;;06055;;;
0;;0;;USA;;;USA;;;;06111;;;
0;;0;;USA;;;USA;;;;25027;;;
0;;0;;USA;;;USA;;;;13135;;;
0;;0;;USA;;;USA;;;;13089;;;
0;;0;;USA;;;USA;;;;13115;;;
0;;0;;USA;;;USA;;;;13113;;;
0;;0;;USA;;;USA;;;;48183;;;
0;;0;;USA;;;USA;;;;34025;;;
0;;0;;USA;;;USA;;;;34005;;;
0;;0;;USA;;;USA;;;;34007;;;
0;;0;;USA;;;USA;;;;34031;;;
0;;0;;USA;;;USA;;;;34039;;;
0;;0;;USA;;;USA;;;;08037;;;
0;;0;;USA;;;USA;;;;08069;;;
0;;0;;USA;;;USA;;;;08005;;;
0;;0;;USA;;;USA;;;;08051;;;
0;;0;;USA;;;USA;;;;17089;;;
0;;0;;USA;;;USA;;;;42089;;;
0;;0;;USA;;;USA;;;;42101;;;
0;;0;;USA;;;USA;;;;51710;;;
0;;0;;USA;;;USA;;;;51013;;;
0;;0;;USA;;;USA;;;;51177;;;
0;;0;;USA;;;USA;;;;51107;;;
0;;0;;USA;;;USA;;;;24033;;;
0;;0;;USA;;;USA;;;;19155;;;
0;;0;;USA;;;USA;;;;37029;;;
0;;0;;USA;;;USA;;;;04019;;;
0;;0;;USA;;;USA;;;;18113;;;
0;;0;;USA;;;USA;;;;18001;;;
0;;0;;USA;;;USA;;;;18011;;;
0;;0;;USA;;;USA;;;;55025;;;
0;;0;;USA;;;USA;;;;55093;;;
0;;0;;USA;;;USA;;;;39035;;;
0;;0;;USA;;;USA;;;;49057;;;
0;;0;;USA;;;USA;;;;50003;;;
0;;0;;USA;;;USA;;;;27019;;;
0;;0;;USA;;;USA;;;;12015;;;
0;;0;;USA;;;USA;;;;13057;;;
0;;0;;USA;;;USA;;;;48085;;;
0;;0;;USA;;;USA;;;;21111;;;
0;;0;;USA;;;USA;;;;22051;;;
0;;0;;USA;;;USA;;;;06089;;;
0;;0;;USA;;;USA;;;;45083;;;
0;;0;;USA;;;USA;;;;21097;;;
0;;0;;USA;;;USA;;;;19103;;;
0;;0;;USA;;;USA;;;;25003;;;
0;;0;;USA;;;USA;;;;47037;;;
0;;0;;USA;;;USA;;;;41019;;;
0;;0;;USA;;;USA;;;;06019;;;
0;;0;;USA;;;USA;;;;24025;;;
0;;0;;USA;;;USA;;;;18063;;;
0;;0;;USA;;;USA;;;;34017;;;
0;;0;;USA;;;USA;;;;20091;;;
0;;0;;USA;;;USA;;;;53037;;;
0;;0;;USA;;;USA;;;;12081;;;
0;;0;;USA;;;USA;;;;41047;;;
0;;0;;USA;;;USA;;;;12091;;;
0;;0;;USA;;;USA;;;;13233;;;
0;;0;;USA;;;USA;;;;06065;;;
0;;0;;USA;;;USA;;;;47157;;;
0;;0;;USA;;;USA;;;;29189;;;
0;;0;;USA;;;USA;;;;36103;;;
0;;0;;USA;;;USA;;;;36111;;;
0;;0;;USA;;;USA;;;;12127;;;
0;;0;;USA;;;USA;;;;51059;;;
0;;0;;USA;;;USA;;;;33015;;;
0;;0;;USA;;;USA;;;;11001;;;
0;;0;;USA;;;USA;;;;42091;;;
0;;0;;USA;;;USA;;;;06001;;;
0;;0;;USA;;;USA;;;;12011;;;
0;;0;;USA;;;USA;;;;12071;;;
0;;0;;USA;;;USA;;;;04021;;;
0;;0;;USA;;;USA;;;;36087;;;
0;;0;;USA;;;USA;;;;36091;;;
0;;0;;USA;;;USA;;;;45019;;;
0;;0;;USA;;;USA;;;;53011;;;
0;;0;;USA;;;USA;;;;13067;;;
0;;0;;USA;;;USA;;;;49011;;;
0;;0;;USA;;;USA;;;;08041;;;
0;;0;;USA;;;USA;;;;15003;;;
0;;0;;USA;;;USA;;;;41029;;;
0;;0;;USA;;;USA;;;;53031;;;
0;;0;;USA;;;USA;;;;45055;;;
0;;0;;USA;;;USA;;;;41035;;;
0;;0;;USA;;;USA;;;;06039;;;
0;;0;;USA;;;USA;;;;53053;;;
0;;0;;USA;;;USA;;;;40143;;;
0;;0;;USA;;;USA;;;;08035;;;
0;;0;;USA;;;USA;;;;44007;;;
0;;0;;USA;;;USA;;;;37037;;;
0;;0;;USA;;;USA;;;;42045;;;
0;;0;;USA;;;USA;;;;31055;;;
0;;0;;USA;;;USA;;;;21067;;;
0;;0;;USA;;;USA;;;;18097;;;
0;;0;;USA;;;USA;;;;25017;;;
0;;0;;USA;;;USA;;;;36059;;;
0;;0;;USA;;;USA;;;;27123;;;
0;;0;;USA;;;USA;;;;32031;;;
0;;0;;USA;;;USA;;;;42127;;;
0;;0;;USA;;;USA;;;;06113;;;
0;;0;;USA;;;USA;;;;06085;;;
0;;0;;USA;;;USA;;;;32003;;;
0;;0;;USA;;;USA;;;;48157;;;
0;;0;;USA;;;USA;;;;53025;;;
0;;0;;USA;;;USA;;;;12113;;;
0;;0;;USA;;;USA;;;;47187;;;
0;;0;;USA;;;USA;;;;36061;;;
0;;0;;USA;;;USA;;;;24031;;;
0;;0;;USA;;;USA;;;;25025;;;
0;;0;;USA;;;USA;;;;08031;;;
0;;0;;USA;;;USA;;;;08117;;;
0;;0;;USA;;;USA;;;;34003;;;
0;;0;;USA;;;USA;;;;48201;;;
0;;0;;USA;;;USA;;;;06075;;;
0;;0;;USA;;;USA;;;;06013;;;
0;;0;;USA;;;USA;;;;06059;;;
0;;0;;USA;;;USA;;;;25021;;;
0;;0;;USA;;;USA;;;;04013;;;
0;;0;;USA;;;USA;;;;37183;;;
0;;0;;USA;;;USA;;;;36119;;;
0;;0;;USA;;;USA;;;;33009;;;
0;;0;;USA;;;USA;;;;12057;;;
0;;0;;USA;;;USA;;;;06061;;;
0;;0;;USA;;;USA;;;;06081;;;
0;;0;;USA;;;USA;;;;06097;;;
0;;0;;USA;;;USA;;;;41059;;;
0;;0;;USA;;;USA;;;;13121;;;
0;;0;;USA;;;USA;;;;41067;;;
0;;0;;USA;;;USA;;;;53061;;;
0;;0;;USA;;;USA;;;;06023;;;
0;;0;;USA;;;USA;;;;06067;;;
0;;0;;USA;;;USA;;;;06073;;;
0;;0;;USA;;;USA;;;;06069;;;
0;;0;;USA;;;USA;;;;06037;;;
0;;0;;USA;;;USA;;;;53033;;;
0;;0;;USA;;;USA;;;;17031;;;
0;;0;;USA;;;USA;;;;53057;;;
0;;0;;USA;;;USA;;;;53067;;;
0;;0;;USA;;;USA;;;;53029;;;
0;;0;;USA;;;USA;;;;53073;;;
0;;0;;USA;;;USA;;;;06041;;;
0;;0;;USA;;;USA;;;;06009;;;
0;;0;;USA;;;USA;;;;06099;;;
0;;0;;USA;;;USA;;;;06077;;;
0;;0;;USA;;;USA;;;;25009;;;
0;;0;;USA;;;USA;;;;13049;;;
0;;0;;USA;;;USA;;;;12021;;;
0;;0;;USA;;;USA;;;;12103;;;
0;;0;;USA;;;USA;;;;12001;;;
0;;0;;USA;;;USA;;;;12089;;;
0;;0;;USA;;;USA;;;;12101;;;
0;;0;;USA;;;USA;;;;48113;;;
0;;0;;USA;;;USA;;;;48439;;;
0;;0;;USA;;;USA;;;;48339;;;
0;;0;;USA;;;USA;;;;34023;;;
0;;0;;USA;;;USA;;;;08059;;;
0;;0;;USA;;;USA;;;;41051;;;
0;;0;;USA;;;USA;;;;41053;;;
0;;0;;USA;;;USA;;;;41017;;;
0;;0;;USA;;;USA;;;;17111;;;
0;;0;;USA;;;USA;;;;17097;;;
0;;0;;USA;;;USA;;;;42017;;;
0;;0;;USA;;;USA;;;;51085;;;
0;;0;;USA;;;USA;;;;45057;;;
0;;0;;USA;;;USA;;;;47163;;;
0;;0;;USA;;;USA;;;;18081;;;
0;;0;;USA;;;USA;;;;18067;;;
0;;0;;USA;;;USA;;;;18141;;;
0;;0;;USA;;;USA;;;;31107;;;
0;;0;;USA;;;USA;;;;39151;;;
0;;0;;USA;;;USA;;;;27003;;;
0;;0;;USA;;;USA;;;;27109;;;
0;;0;;USA;;;USA;;;;49043;;;
0;;0;;USA;;;USA;;;;09001;;;
0;;0;;USA;;;USA;;;;09005;;;
0;;0;;USA;;;USA;;;;22071;;;
0;;0;;USA;;;USA;;;;46103;;;
0;;0;;USA;;;USA;;;;46005;;;
0;;0;;USA;;;USA;;;;46023;;;
0;;0;;USA;;;USA;;;;46035;;;
0;;0;;USA;;;USA;;;;46099;;;
0;;0;;USA;;;USA;;;;46009;;;
0;;0;;USA;;;USA;;;;35053;;;
0;;0;;USA;;;USA;;;;35001;;;
0;;0;;USA;;;USA;;;;26125;;;
0;;0;;USA;;;USA;;;;26163;;;
0;;0;;USA;;;USA;;;;10003;;;
0;;0;;CUB;;;CUB;;;;;;;
0;;0;;GUY;;;GUY;;;;;;;
0;;0;;AUS;AUS;;AUS;;;;;;;
0;;0;GBR;GBR;;;GBR;;;;;;;
0;;0;;KAZ;;;KAZ;;;;;;;
0;;0;PYF;FRA;;;PYF;;;;;;;
0;;0;;CAN;CAN;;CAN;;;;;;;
0;;0;;CAN;CAN;;CAN;;;;;;;
0;;0;;ETH;;;ETH;;;;;;;
0;;0;;SDN;;;SDN;;;;;;;
0;;0;;GIN;;;GIN;;;;;;;
0;;0;;CAN;CAN;;CAN;;;;;;;
0;;0;;KEN;;;KEN;;;;;;;
0;;0;;ATG;;;ATG;;;;;;;
0;;0;;USA;USA;;USA;;;;;;;
0;;0;;URY;;;URY;;;;;;;
0;;0;;GHA;;;GHA;;;;;;;
0;;0;PRI;USA;;;PRI;;;;;;;
0;;0;;NAM;;;NAM;;;;;;;
0;;0;;SYC;;;SYC;;;;;;;
0;;0;;TTO;;;TTO;;;;;;;
0;;0;;VEN;;;VEN;;;;;;;
0;;0;;SWZ;;;SWZ;;;;;;;
0;;0;;GAB;;;GAB;;;;;;;
0;;0;;GTM;;;GTM;;;;;;;
0;;0;;MRT;;;MRT;;;;;;;
0;;0;;RWA;;;RWA;;;;;;;
0;;0;;LCA;;;LCA;;;;;;;
0;;0;;VCT;;;VCT;;;;;;;
0;;0;;SUR;;;SUR;;;;;;;
0;;0;GUF;FRA;;;GUF;;;;;;;
0;;0;GUM;USA;;;GUM;;;;;;;
0;;0;;XK;;;XK;;;;;;;
0;;0;;CAN;CAN;;CAN;;;;;;;
0;;0;;CAN;CAN;;CAN;;;;;;;
0;;0;;CAF;;;CAF;;;;;;;
0;;0;;COG;;;COG;;;;;;;
0;;0;;GNQ;;;GNQ;;;;;;;
0;;0;MYT;FRA;;;MYT;;;;;;;
0;;0;;UZB;;;UZB;;;;;;;
0;;0;NLD;NLD;;;NLD;;;;;;;
0;;0;;CAN;CAN;;CAN;;;;;;;
0;;0;GLP;FRA;;;GLP;;;;;;;
0;;0;;BEN;;;BEN;;;;;;;
0;;0;;LBR;;;LBR;;;;;;;
0;;0;CUW;NLD;;;CUW;;;;;;;
0;;0;;SOM;;;SOM;;;;;;;
0;;0;;TZA;;;TZA;;;;;;;
0;;0;VIR;USA;;;VIR;;;;;;;
0;;0;CYM;GBR;;;CYM;;;;;;;
0;;0;REU;FRA;;;REU;;;;;;;
0;;0;;BRB;;;BRB;;;;;;;
0;;0;;MNE;;;MNE;;;;;;;
0;;0;;KGZ;;;KGZ;;;;;;;
0;;0;;MUS;;;MUS;;;;;;;
0;;0;ABW;NLD;;;ABW;;;;;;;
0;;0;;ZMB;;;ZMB;;;;;;;
0;;0;;DJI;;;DJI;;;;;;;
0;;0;;GMB;;;GMB;;;;;;;
0;;0;MSR;GBR;;;MSR;;;;;;;
0;;0;;BHS;;;BHS;;;;;;;
0;;0;GRL;DNK;;;GRL;;;;;;;
0;;0;NCL;FRA;;;NCL;;;;;;;
0;;0;BMU;GBR;;;BMU;;;;;;;
0;;0;;TCD;;;TCD;;;;;;;
0;;0;;SLV;;;SLV;;;;;;;
0;;0;;FJI;;;FJI;;;;;;;
0;;0;;NIC;;;NIC;;;;;;;
0;;0;;MDG;;;MDG;;;;;;;
0;;0;;HTI;;;HTI;;;;;;;
0;;0;;AGO;;;AGO;;;;;;;
0;;0;;CPV;;;CPV;;;;;;;
0;;0;SXM;NLD;;;SXM;;;;;;;
0;;0;;NER;;;NER;;;;;;;
0;;0;;PNG;;;PNG;;;;;;;
0;;0;IMN;GBR;;;IMN;;;;;;;
0;;0;;ZWE;;;ZWE;;;;;;;
0;;0;;CAN;;;CAN;;;;;;;
0;;0;;CPV;;;CPV;;;;;;;
0;;0;;TLS;;;TLS;;;;;;;
0;;0;;ERI;;;ERI;;;;;;;
0;;0;;UGA;;;UGA;;;;;;;
